;id;price;area;rooms
47343;47344;5100;204;6
47344;47345;4900;175;7
47345;47346;4250;125;5
47346;47347;1302;42;1
47347;47348;5184;162;6
47348;47349;2772;84;2
47349;47350;2494;86;2
47350;47351;4950;198;6
47351;47352;3828;132;3
47352;47353;1209;39;1
47353;47354;5775;175;5
47354;47355;1014;39;1
47355;47356;6237;231;7
47356;47357;3150;105;3
47357;47358;1050;42;1
47358;47359;2178;66;2
47359;47360;1768;52;2
47360;47361;6664;196;7
47361;47362;3248;116;4
47362;47363;7938;294;7
47363;47364;875;35;1
47364;47365;4620;140;4
47365;47366;6496;224;7
47366;47367;5832;216;6
47367;47368;3200;128;4
47368;47369;6045;195;5
47369;47370;4488;136;4
47370;47371;2494;86;2
47371;47372;3200;100;4
47372;47373;2184;78;2
47373;47374;980;35;1
47374;47375;999;37;1
47375;47376;1792;64;2
47376;47377;2418;78;3
47377;47378;3060;90;3
47378;47379;2418;78;3
47379;47380;6930;231;7
47380;47381;4640;160;4
47381;47382;2592;81;3
47382;47383;1462;43;1
47383;47384;4524;156;4
47384;47385;1085;35;1
47385;47386;3224;124;4
47386;47387;3366;99;3
47387;47388;5684;196;7
47388;47389;7378;238;7
47389;47390;1122;34;1
47390;47391;5481;203;7
47391;47392;806;26;1
47392;47393;1782;66;2
47393;47394;7140;210;7
47394;47395;4620;140;5
47395;47396;4752;144;4
47396;47397;7920;240;6
47397;47398;2784;96;3
47398;47399;910;35;1
47399;47400;1920;60;2
47400;47401;3510;117;3
47401;47402;6665;215;5
47402;47403;5250;210;5
47403;47404;5952;186;6
47404;47405;3770;145;5
47405;47406;3780;140;4
47406;47407;1204;43;1
47407;47408;9114;294;7
47408;47409;2880;96;3
47409;47410;4872;168;6
47410;47411;1056;32;1
47411;47412;8288;259;7
47412;47413;2262;78;2
47413;47414;2640;88;2
47414;47415;4125;165;5
47415;47416;6450;215;5
47416;47417;2552;88;2
47417;47418;4350;150;5
47418;47419;2432;76;2
47419;47420;1271;41;1
47420;47421;4224;132;3
47421;47422;2640;88;2
47422;47423;1092;42;1
47423;47424;1160;40;1
47424;47425;6272;224;7
47425;47426;6732;198;6
47426;47427;5070;195;5
47427;47428;9408;294;7
47428;47429;1054;31;1
47429;47430;1860;60;2
47430;47431;4176;144;4
47431;47432;2232;72;2
47432;47433;4640;145;5
47433;47434;1350;54;2
47434;47435;4900;196;7
47435;47436;5100;150;6
47436;47437;6916;266;7
47437;47438;3944;116;4
47438;47439;7920;240;6
47439;47440;4800;160;4
47440;47441;3024;108;4
47441;47442;7854;238;7
47442;47443;1419;43;1
47443;47444;2312;68;2
47444;47445;2016;72;2
47445;47446;5890;190;5
47446;47447;980;35;1
47447;47448;4224;132;4
47448;47449;2754;102;3
47449;47450;1054;31;1
47450;47451;999;37;1
47451;47452;5365;185;5
47452;47453;1054;31;1
47453;47454;4992;156;4
47454;47455;7511;259;7
47455;47456;4704;168;4
47456;47457;7380;246;6
47457;47458;4860;180;5
47458;47459;1276;44;1
47459;47460;725;25;1
47460;47461;9856;308;7
47461;47462;900;36;1
47462;47463;1848;56;2
47463;47464;884;26;1
47464;47465;7644;273;7
47465;47466;1073;37;1
47466;47467;675;25;1
47467;47468;5670;210;5
47468;47469;9933;301;7
47469;47470;1044;36;1
47470;47471;4704;168;6
47471;47472;1260;42;1
47472;47473;3900;156;4
47473;47474;2262;87;3
47474;47475;2378;82;2
47475;47476;1350;50;2
47476;47477;2790;90;3
47477;47478;4216;136;4
47478;47479;812;28;1
47479;47480;3240;120;3
47480;47481;3600;120;3
47481;47482;2958;102;3
47482;47483;988;38;1
47483;47484;4340;155;5
47484;47485;6864;264;6
47485;47486;2700;100;4
47486;47487;5642;217;7
47487;47488;2880;96;3
47488;47489;9520;280;7
47489;47490;3978;117;3
47490;47491;4950;150;6
47491;47492;4500;180;6
47492;47493;1160;40;1
47493;47494;4590;135;5
47494;47495;4455;135;5
47495;47496;4500;180;5
47496;47497;3300;100;4
47497;47498;3900;156;4
47498;47499;1020;34;1
47499;47500;8160;240;6
47500;47501;4250;170;5
47501;47502;6534;198;6
47502;47503;1620;54;2
47503;47504;4940;190;5
47504;47505;4836;186;6
47505;47506;4368;156;6
47506;47507;3276;126;3
47507;47508;2697;93;3
47508;47509;8778;266;7
47509;47510;3800;152;4
47510;47511;928;32;1
47511;47512;960;32;1
47512;47513;1088;32;1
47513;47514;2976;96;3
47514;47515;5700;228;6
47515;47516;5265;195;5
47516;47517;4144;148;4
47517;47518;8547;259;7
47518;47519;1550;50;2
47519;47520;6936;204;6
47520;47521;2700;90;3
47521;47522;884;34;1
47522;47523;1350;50;2
47523;47524;4995;185;5
47524;47525;1110;37;1
47525;47526;3456;128;4
47526;47527;837;27;1
47527;47528;900;30;1
47528;47529;2408;86;2
47529;47530;3712;128;4
47530;47531;3060;102;3
47531;47532;2900;116;4
47532;47533;2178;66;2
47533;47534;1120;40;1
47534;47535;5208;168;6
47535;47536;1320;44;1
47536;47537;1248;39;1
47537;47538;3120;120;3
47538;47539;2610;90;3
47539;47540;6930;210;5
47540;47541;6355;205;5
47541;47542;7140;210;7
47542;47543;3328;128;4
47543;47544;4340;140;4
47544;47545;2958;102;3
47545;47546;864;27;1
47546;47547;4588;148;4
47547;47548;4320;160;5
47548;47549;2325;93;3
47549;47550;1015;35;1
47550;47551;6200;200;5
47551;47552;5590;215;5
47552;47553;3528;126;3
47553;47554;1120;40;1
47554;47555;4500;180;5
47555;47556;2380;70;2
47556;47557;3774;111;3
47557;47558;4200;140;5
47558;47559;3432;104;4
47559;47560;2128;76;2
47560;47561;2400;80;2
47561;47562;5022;186;6
47562;47563;3432;132;4
47563;47564;4125;165;5
47564;47565;1400;50;2
47565;47566;1620;60;2
47566;47567;4836;186;6
47567;47568;7998;258;6
47568;47569;5278;182;7
47569;47570;910;35;1
47570;47571;1155;35;1
47571;47572;4352;136;4
47572;47573;4712;152;4
47573;47574;1428;42;1
47574;47575;7254;234;6
47575;47576;2184;78;2
47576;47577;1456;56;2
47577;47578;5720;220;5
47578;47579;1848;66;2
47579;47580;4158;126;3
47580;47581;4590;170;5
47581;47582;2408;86;2
47582;47583;1920;64;2
47583;47584;2800;112;4
47584;47585;5100;204;6
47585;47586;6720;210;5
47586;47587;1950;78;3
47587;47588;2970;99;3
47588;47589;1740;60;2
47589;47590;7854;231;7
47590;47591;5504;172;4
47591;47592;7812;252;7
47592;47593;7310;215;5
47593;47594;7440;240;6
47594;47595;8330;245;7
47595;47596;2976;93;3
47596;47597;4428;164;4
47597;47598;2312;68;2
47598;47599;4550;175;5
47599;47600;868;31;1
47600;47601;4350;150;6
47601;47602;5500;220;5
47602;47603;3483;129;3
47603;47604;6860;245;7
47604;47605;858;26;1
47605;47606;5278;182;7
47606;47607;952;28;1
47607;47608;2025;81;3
47608;47609;1800;60;2
47609;47610;5100;150;5
47610;47611;2352;84;2
47611;47612;812;28;1
47612;47613;5712;204;6
47613;47614;4350;145;5
47614;47615;3696;132;4
47615;47616;8316;252;7
47616;47617;864;27;1
47617;47618;8092;238;7
47618;47619;4320;160;4
47619;47620;2550;75;3
47620;47621;4550;175;7
47621;47622;1024;32;1
47622;47623;3848;148;4
47623;47624;4550;175;7
47624;47625;2610;87;3
47625;47626;7200;240;6
47626;47627;1984;64;2
47627;47628;858;26;1
47628;47629;4224;128;4
47629;47630;2871;99;3
47630;47631;783;27;1
47631;47632;868;28;1
47632;47633;7056;252;7
47633;47634;1914;58;2
47634;47635;754;29;1
47635;47636;6528;204;6
47636;47637;4760;170;5
47637;47638;7200;240;6
47638;47639;5712;168;6
47639;47640;7350;294;7
47640;47641;2325;75;3
47641;47642;7260;220;5
47642;47643;4914;189;7
47643;47644;1073;37;1
47644;47645;5220;180;5
47645;47646;2262;87;3
47646;47647;8120;280;7
47647;47648;3534;114;3
47648;47649;1798;62;2
47649;47650;1848;56;2
47650;47651;6966;258;6
47651;47652;7200;240;6
47652;47653;6048;224;7
47653;47654;4620;140;5
47654;47655;5278;182;7
47655;47656;3999;129;3
47656;47657;5850;195;5
47657;47658;3813;123;3
47658;47659;5994;222;6
47659;47660;4125;125;5
47660;47661;1075;43;1
47661;47662;2560;80;2
47662;47663;3920;140;4
47663;47664;5700;228;6
47664;47665;5075;175;5
47665;47666;3456;108;3
47666;47667;2856;102;3
47667;47668;1333;43;1
47668;47669;2666;86;2
47669;47670;2322;86;2
47670;47671;4368;168;6
47671;47672;3750;125;5
47672;47673;1419;43;1
47673;47674;2772;99;3
47674;47675;7296;228;6
47675;47676;4524;156;4
47676;47677;4374;162;6
47677;47678;2176;64;2
47678;47679;6324;204;6
47679;47680;783;29;1
47680;47681;4160;130;5
47681;47682;4810;185;5
47682;47683;8036;287;7
47683;47684;3219;111;3
47684;47685;2754;81;3
47685;47686;1140;38;1
47686;47687;5916;204;6
47687;47688;5250;175;5
47688;47689;3875;155;5
47689;47690;4760;140;4
47690;47691;4092;132;4
47691;47692;1568;56;2
47692;47693;1792;64;2
47693;47694;6528;204;6
47694;47695;7392;231;7
47695;47696;4620;165;5
47696;47697;2500;100;4
47697;47698;5376;168;6
47698;47699;7462;287;7
47699;47700;5376;192;6
47700;47701;8448;264;6
47701;47702;2132;82;2
47702;47703;6600;264;6
47703;47704;3960;120;3
47704;47705;2400;75;3
47705;47706;1110;37;1
47706;47707;7812;252;7
47707;47708;8547;259;7
47708;47709;8448;264;6
47709;47710;3960;120;4
47710;47711;2835;105;3
47711;47712;4752;176;4
47712;47713;3564;108;4
47713;47714;4495;145;5
47714;47715;7068;228;6
47715;47716;5180;185;5
47716;47717;4800;160;5
47717;47718;8624;308;7
47718;47719;7344;216;6
47719;47720;4374;162;6
47720;47721;3960;132;4
47721;47722;5220;180;6
47722;47723;756;28;1
47723;47724;4158;126;3
47724;47725;3534;114;3
47725;47726;1152;36;1
47726;47727;4752;176;4
47727;47728;5400;180;5
47728;47729;2970;90;3
47729;47730;2262;78;3
47730;47731;3472;124;4
47731;47732;5075;175;7
47732;47733;6090;203;7
47733;47734;6120;180;5
47734;47735;650;25;1
47735;47736;1178;38;1
47736;47737;2418;93;3
47737;47738;2349;87;3
47738;47739;2244;66;2
47739;47740;4680;180;6
47740;47741;2958;87;3
47741;47742;7440;240;6
47742;47743;3900;156;4
47743;47744;8463;273;7
47744;47745;4350;150;6
47745;47746;2640;88;2
47746;47747;3750;125;5
47747;47748;1224;36;1
47748;47749;2754;102;3
47749;47750;3828;116;4
47750;47751;4992;156;6
47751;47752;3944;116;4
47752;47753;1508;52;2
47753;47754;4488;132;3
47754;47755;2523;87;3
47755;47756;1680;60;2
47756;47757;4340;140;5
47757;47758;4805;155;5
47758;47759;1300;52;2
47759;47760;3480;116;4
47760;47761;1924;74;2
47761;47762;2652;78;2
47762;47763;5250;210;5
47763;47764;4500;150;6
47764;47765;2964;114;3
47765;47766;3200;100;4
47766;47767;1700;68;2
47767;47768;4760;140;4
47768;47769;4680;156;6
47769;47770;5712;204;6
47770;47771;6290;185;5
47771;47772;1400;50;2
47772;47773;4992;192;6
47773;47774;8448;264;6
47774;47775;7350;245;7
47775;47776;6355;205;5
47776;47777;8184;264;6
47777;47778;896;32;1
47778;47779;8778;266;7
47779;47780;780;30;1
47780;47781;5104;176;4
47781;47782;7560;252;6
47782;47783;3780;140;5
47783;47784;6090;210;6
47784;47785;6435;195;5
47785;47786;1224;36;1
47786;47787;899;31;1
47787;47788;5642;217;7
47788;47789;5115;155;5
47789;47790;1102;38;1
47790;47791;2560;80;2
47791;47792;1904;68;2
47792;47793;3920;140;5
47793;47794;1512;54;2
47794;47795;3468;102;3
47795;47796;1230;41;1
47796;47797;2170;70;2
47797;47798;4725;175;5
47798;47799;3840;120;3
47799;47800;1856;64;2
47800;47801;1450;50;2
47801;47802;4930;170;5
47802;47803;960;30;1
47803;47804;992;31;1
47804;47805;850;34;1
47805;47806;4712;152;4
47806;47807;2250;90;3
47807;47808;1728;64;2
47808;47809;3264;96;3
47809;47810;4785;165;5
47810;47811;6438;222;6
47811;47812;1000;40;1
47812;47813;3250;130;5
47813;47814;4000;125;5
47814;47815;2784;87;3
47815;47816;1376;43;1
47816;47817;4224;132;4
47817;47818;2400;75;3
47818;47819;825;33;1
47819;47820;5280;176;4
47820;47821;7917;273;7
47821;47822;7722;234;6
47822;47823;6510;210;6
47823;47824;2574;78;3
47824;47825;2050;82;2
47825;47826;2320;80;2
47826;47827;6880;215;5
47827;47828;5040;168;4
47828;47829;7722;234;6
47829;47830;1836;68;2
47830;47831;6125;245;7
47831;47832;7252;259;7
47832;47833;810;27;1
47833;47834;6318;234;6
47834;47835;8036;287;7
47835;47836;1044;36;1
47836;47837;5376;192;6
47837;47838;870;29;1
47838;47839;875;35;1
47839;47840;6732;198;6
47840;47841;3120;120;3
47841;47842;9856;308;7
47842;47843;5510;190;5
47843;47844;4092;124;4
47844;47845;2046;62;2
47845;47846;8820;294;7
47846;47847;4750;190;5
47847;47848;1116;36;1
47848;47849;1836;68;2
47849;47850;1247;43;1
47850;47851;7140;210;7
47851;47852;8400;280;7
47852;47853;2268;81;3
47853;47854;729;27;1
47854;47855;2160;80;2
47855;47856;5100;150;6
47856;47857;5760;180;5
47857;47858;2430;81;3
47858;47859;6120;204;6
47859;47860;2100;70;2
47860;47861;4352;136;4
47861;47862;6120;180;6
47862;47863;990;33;1
47863;47864;5805;215;5
47864;47865;5250;175;7
47865;47866;8712;264;6
47866;47867;6630;195;5
47867;47868;6235;215;5
47868;47869;3627;117;3
47869;47870;7308;252;6
47870;47871;1980;60;2
47871;47872;2700;100;4
47872;47873;5248;164;4
47873;47874;840;28;1
47874;47875;6930;210;7
47875;47876;2520;84;3
47876;47877;4340;155;5
47877;47878;3744;117;3
47878;47879;3400;136;4
47879;47880;2856;102;3
47880;47881;1500;50;2
47881;47882;2500;100;4
47882;47883;1025;41;1
47883;47884;5500;220;5
47884;47885;4350;150;5
47885;47886;7161;231;7
47886;47887;1924;74;2
47887;47888;1240;40;1
47888;47889;3672;136;4
47889;47890;4992;192;6
47890;47891;1073;37;1
47891;47892;2176;64;2
47892;47893;3536;136;4
47893;47894;1848;56;2
47894;47895;7310;215;5
47895;47896;6048;224;7
47896;47897;7161;231;7
47897;47898;5887;203;7
47898;47899;1620;54;2
47899;47900;4760;140;5
47900;47901;7182;266;7
47901;47902;7068;228;6
47902;47903;7752;228;6
47903;47904;5394;186;6
47904;47905;2340;78;2
47905;47906;8364;246;6
47906;47907;5460;195;5
47907;47908;2244;66;2
47908;47909;6804;252;7
47909;47910;7595;245;7
47910;47911;2574;99;3
47911;47912;6235;215;5
47912;47913;2046;66;2
47913;47914;3240;120;4
47914;47915;3584;128;4
47915;47916;4914;189;7
47916;47917;1716;66;2
47917;47918;4096;128;4
47918;47919;5460;210;5
47919;47920;4590;135;5
47920;47921;2604;84;3
47921;47922;7128;264;6
47922;47923;2418;78;3
47923;47924;1740;60;2
47924;47925;3250;125;5
47925;47926;4950;165;5
47926;47927;4080;120;3
47927;47928;2400;96;3
47928;47929;5120;160;4
47929;47930;2704;104;4
47930;47931;750;30;1
47931;47932;2808;108;3
47932;47933;925;37;1
47933;47934;4216;136;4
47934;47935;3848;148;4
47935;47936;2728;88;2
47936;47937;3627;117;3
47937;47938;6699;203;7
47938;47939;900;36;1
47939;47940;1188;44;1
47940;47941;4650;150;5
47941;47942;3510;135;5
47942;47943;4200;168;4
47943;47944;7826;301;7
47944;47945;8624;308;7
47945;47946;986;29;1
47946;47947;2592;96;3
47947;47948;6966;258;6
47948;47949;1376;43;1
47949;47950;5250;175;7
47950;47951;3480;120;4
47951;47952;7310;215;5
47952;47953;3132;108;3
47953;47954;9240;280;7
47954;47955;3168;99;3
47955;47956;1144;44;1
47956;47957;2184;78;3
47957;47958;6293;203;7
47958;47959;3219;111;3
47959;47960;4680;156;6
47960;47961;1240;40;1
47961;47962;1224;36;1
47962;47963;7854;231;7
47963;47964;1134;42;1
47964;47965;4930;145;5
47965;47966;2720;80;2
47966;47967;1054;31;1
47967;47968;1450;58;2
47968;47969;999;37;1
47969;47970;4080;120;3
47970;47971;1075;43;1
47971;47972;7371;273;7
47972;47973;2050;82;2
47973;47974;4725;175;5
47974;47975;729;27;1
47975;47976;3042;117;3
47976;47977;7623;231;7
47977;47978;4200;140;5
47978;47979;756;27;1
47979;47980;5208;168;4
47980;47981;6534;198;6
47981;47982;2790;93;3
47982;47983;1320;44;1
47983;47984;3250;125;5
47984;47985;1300;52;2
47985;47986;6993;259;7
47986;47987;4284;126;3
47987;47988;6930;210;5
47988;47989;3240;108;3
47989;47990;3380;130;5
47990;47991;2700;108;3
47991;47992;2240;80;2
47992;47993;4386;129;3
47993;47994;990;30;1
47994;47995;1550;50;2
47995;47996;1189;41;1
47996;47997;5280;176;4
47997;47998;6902;238;7
47998;47999;1960;70;2
47999;48000;4725;175;5
48000;48001;1014;39;1
48001;48002;5250;175;7
48002;48003;4320;144;4
48003;48004;5642;182;7
48004;48005;806;31;1
48005;48006;7616;238;7
48006;48007;837;31;1
48007;48008;783;27;1
48008;48009;2970;90;3
48009;48010;2560;80;2
48010;48011;7812;252;7
48011;48012;3813;123;3
48012;48013;2500;100;4
48013;48014;5425;217;7
48014;48015;4640;160;5
48015;48016;2904;88;2
48016;48017;1040;40;1
48017;48018;1736;56;2
48018;48019;3770;130;5
48019;48020;4752;176;4
48020;48021;1204;43;1
48021;48022;4620;140;4
48022;48023;2028;78;3
48023;48024;2088;72;2
48024;48025;2160;72;2
48025;48026;6300;252;7
48026;48027;6800;200;5
48027;48028;1178;38;1
48028;48029;1450;58;2
48029;48030;4205;145;5
48030;48031;2560;80;2
48031;48032;4914;182;7
48032;48033;4480;140;4
48033;48034;4588;148;4
48034;48035;4536;168;4
48035;48036;5278;182;7
48036;48037;3162;93;3
48037;48038;3045;105;3
48038;48039;4408;152;4
48039;48040;1352;52;2
48040;48041;4550;175;5
48041;48042;4472;172;4
48042;48043;8316;308;7
48043;48044;5712;168;4
48044;48045;3696;132;3
48045;48046;7616;224;7
48046;48047;5280;165;5
48047;48048;9632;301;7
48048;48049;1400;50;2
48049;48050;7840;245;7
48050;48051;3840;128;4
48051;48052;1188;36;1
48052;48053;4640;160;4
48053;48054;6840;228;6
48054;48055;1302;42;1
48055;48056;750;25;1
48056;48057;2112;64;2
48057;48058;5712;204;6
48058;48059;4836;156;4
48059;48060;3120;104;4
48060;48061;2688;84;3
48061;48062;4550;175;5
48062;48063;6930;210;7
48063;48064;6936;204;6
48064;48065;4030;155;5
48065;48066;775;25;1
48066;48067;1386;42;1
48067;48068;4495;155;5
48068;48069;1924;74;2
48069;48070;5265;195;5
48070;48071;1728;64;2
48071;48072;8127;301;7
48072;48073;5120;160;4
48073;48074;5040;180;6
48074;48075;2160;72;2
48075;48076;3536;104;4
48076;48077;5880;196;7
48077;48078;2697;87;3
48078;48079;5760;180;5
48079;48080;3456;108;3
48080;48081;2666;86;2
48081;48082;1134;42;1
48082;48083;1740;60;2
48083;48084;900;36;1
48084;48085;5046;174;6
48085;48086;2025;75;3
48086;48087;4368;168;6
48087;48088;3100;124;4
48088;48089;2610;87;3
48089;48090;4914;182;7
48090;48091;1860;60;2
48091;48092;957;29;1
48092;48093;4884;148;4
48093;48094;2380;70;2
48094;48095;1134;42;1
48095;48096;6510;210;7
48096;48097;7252;259;7
48097;48098;4128;129;3
48098;48099;4480;160;5
48099;48100;4000;125;5
48100;48101;3219;111;3
48101;48102;2112;64;2
48102;48103;3472;124;4
48103;48104;6902;238;7
48104;48105;6970;205;5
48105;48106;4524;156;6
48106;48107;4250;170;5
48107;48108;957;33;1
48108;48109;7680;240;6
48109;48110;4950;150;5
48110;48111;3861;117;3
48111;48112;1008;36;1
48112;48113;3744;144;4
48113;48114;3828;132;4
48114;48115;7722;234;6
48115;48116;5940;180;6
48116;48117;4480;160;5
48117;48118;7740;258;6
48118;48119;6916;266;7
48119;48120;1456;52;2
48120;48121;2673;99;3
48121;48122;4836;156;6
48122;48123;6560;205;5
48123;48124;3393;117;3
48124;48125;5544;168;6
48125;48126;5200;200;5
48126;48127;4914;189;7
48127;48128;9856;308;7
48128;48129;3300;100;4
48129;48130;2496;78;2
48130;48131;5460;195;5
48131;48132;3645;135;5
48132;48133;6438;222;6
48133;48134;4420;130;5
48134;48135;2523;87;3
48135;48136;4032;144;4
48136;48137;728;28;1
48137;48138;3663;111;3
48138;48139;5740;205;5
48139;48140;7740;258;6
48140;48141;6480;240;6
48141;48142;2976;93;3
48142;48143;3162;102;3
48143;48144;1404;52;2
48144;48145;4620;165;5
48145;48146;2924;86;2
48146;48147;7440;240;6
48147;48148;6720;210;6
48148;48149;810;27;1
48149;48150;870;29;1
48150;48151;1950;78;3
48151;48152;4960;155;5
48152;48153;5115;165;5
48153;48154;1624;58;2
48154;48155;9856;308;7
48155;48156;2772;84;2
48156;48157;4050;135;5
48157;48158;6090;203;7
48158;48159;7252;259;7
48159;48160;6888;246;6
48160;48161;5400;180;6
48161;48162;5890;190;5
48162;48163;7350;245;7
48163;48164;7722;234;6
48164;48165;4440;148;4
48165;48166;2697;93;3
48166;48167;2788;82;2
48167;48168;8190;273;7
48168;48169;5880;210;7
48169;48170;1716;52;2
48170;48171;7378;238;7
48171;48172;800;32;1
48172;48173;5580;180;5
48173;48174;2052;76;2
48174;48175;3500;140;4
48175;48176;3640;140;4
48176;48177;4300;172;4
48177;48178;4464;144;4
48178;48179;5292;189;7
48179;48180;8448;264;6
48180;48181;4216;136;4
48181;48182;8960;280;7
48182;48183;4588;148;4
48183;48184;1156;34;1
48184;48185;4030;155;5
48185;48186;6264;216;6
48186;48187;4590;135;5
48187;48188;5365;185;5
48188;48189;3552;111;3
48189;48190;650;25;1
48190;48191;6496;203;7
48191;48192;3240;108;4
48192;48193;7308;252;6
48193;48194;6552;234;6
48194;48195;3224;124;4
48195;48196;4200;150;6
48196;48197;3444;123;3
48197;48198;8246;266;7
48198;48199;5040;168;4
48199;48200;2232;72;2
48200;48201;2294;74;2
48201;48202;2511;93;3
48202;48203;2790;90;3
48203;48204;2560;80;2
48204;48205;5376;192;6
48205;48206;5250;175;5
48206;48207;5220;174;6
48207;48208;4050;150;5
48208;48209;3828;132;4
48209;48210;6293;203;7
48210;48211;1116;36;1
48211;48212;4032;144;4
48212;48213;2400;80;2
48213;48214;1300;50;2
48214;48215;4620;165;5
48215;48216;4340;140;5
48216;48217;4940;190;5
48217;48218;7134;246;6
48218;48219;9114;294;7
48219;48220;1980;66;2
48220;48221;5440;160;5
48221;48222;3000;120;3
48222;48223;775;31;1
48223;48224;8772;258;6
48224;48225;1248;39;1
48225;48226;2288;88;2
48226;48227;850;34;1
48227;48228;5676;172;4
48228;48229;918;27;1
48229;48230;2176;64;2
48230;48231;1980;66;2
48231;48232;1920;64;2
48232;48233;2400;80;2
48233;48234;4930;170;5
48234;48235;1850;74;2
48235;48236;3672;108;4
48236;48237;7392;231;7
48237;48238;875;35;1
48238;48239;5250;175;5
48239;48240;5208;168;6
48240;48241;1984;64;2
48241;48242;9331;301;7
48242;48243;6552;252;6
48243;48244;2262;78;3
48244;48245;5120;160;5
48245;48246;5600;200;5
48246;48247;1674;54;2
48247;48248;4030;130;5
48248;48249;1247;43;1
48249;48250;7140;210;6
48250;48251;10234;301;7
48251;48252;5120;160;4
48252;48253;2132;82;2
48253;48254;1904;56;2
48254;48255;4950;150;6
48255;48256;1066;41;1
48256;48257;3564;108;4
48257;48258;2494;86;2
48258;48259;2964;114;3
48259;48260;832;26;1
48260;48261;1568;56;2
48261;48262;4960;155;5
48262;48263;4092;132;3
48263;48264;7749;287;7
48264;48265;1116;36;1
48265;48266;2000;80;2
48266;48267;2808;108;4
48267;48268;1568;56;2
48268;48269;8184;264;6
48269;48270;1300;50;2
48270;48271;754;29;1
48271;48272;2856;102;3
48272;48273;3480;120;4
48273;48274;6090;210;7
48274;48275;3240;108;3
48275;48276;3267;99;3
48276;48277;1023;31;1
48277;48278;1998;74;2
48278;48279;4212;156;4
48279;48280;6786;234;6
48280;48281;2552;88;2
48281;48282;6944;224;7
48282;48283;1400;50;2
48283;48284;6324;204;6
48284;48285;5676;172;4
48285;48286;5250;210;5
48286;48287;2580;86;2
48287;48288;2418;78;2
48288;48289;1248;39;1
48289;48290;5130;190;5
48290;48291;4900;175;7
48291;48292;5712;204;6
48292;48293;962;37;1
48293;48294;6496;224;7
48294;48295;8190;273;7
48295;48296;3016;116;4
48296;48297;1120;40;1
48297;48298;2574;99;3
48298;48299;3120;104;4
48299;48300;6882;222;6
48300;48301;4060;145;5
48301;48302;8118;246;6
48302;48303;5460;210;6
48303;48304;5500;220;5
48304;48305;1800;72;2
48305;48306;2700;90;3
48306;48307;3663;111;3
48307;48308;8316;308;7
48308;48309;4158;126;3
48309;48310;2250;75;3
48310;48311;6090;210;7
48311;48312;4698;162;6
48312;48313;980;35;1
48313;48314;4352;128;4
48314;48315;1350;50;2
48315;48316;2100;84;2
48316;48317;7128;264;6
48317;48318;3441;111;3
48318;48319;812;28;1
48319;48320;4588;148;4
48320;48321;7134;246;6
48321;48322;4644;172;4
48322;48323;1404;54;2
48323;48324;5184;192;6
48324;48325;1976;76;2
48325;48326;4620;140;5
48326;48327;5535;205;5
48327;48328;6720;210;5
48328;48329;1290;43;1
48329;48330;5760;192;6
48330;48331;3480;120;4
48331;48332;3875;155;5
48332;48333;6384;228;6
48333;48334;1008;36;1
48334;48335;1184;37;1
48335;48336;8316;252;7
48336;48337;5712;168;6
48337;48338;756;27;1
48338;48339;1674;54;2
48339;48340;3224;104;4
48340;48341;5890;190;5
48341;48342;2052;76;2
48342;48343;7616;224;7
48343;48344;750;25;1
48344;48345;3900;156;6
48345;48346;864;27;1
48346;48347;7224;258;6
48347;48348;1856;58;2
48348;48349;2240;70;2
48349;48350;930;30;1
48350;48351;6264;216;6
48351;48352;3000;120;4
48352;48353;1960;70;2
48353;48354;825;25;1
48354;48355;2523;87;3
48355;48356;1856;58;2
48356;48357;8316;252;7
48357;48358;3960;132;4
48358;48359;3510;135;5
48359;48360;4104;152;4
48360;48361;5278;203;7
48361;48362;4212;162;6
48362;48363;899;31;1
48363;48364;3240;108;4
48364;48365;7392;264;6
48365;48366;4350;145;5
48366;48367;8568;252;7
48367;48368;5075;175;7
48368;48369;1682;58;2
48369;48370;4725;175;7
48370;48371;2436;84;2
48371;48372;1190;35;1
48372;48373;990;30;1
48373;48374;1188;44;1
48374;48375;7938;294;7
48375;48376;5805;215;5
48376;48377;4264;164;4
48377;48378;5740;205;5
48378;48379;2856;84;2
48379;48380;5940;220;5
48380;48381;8778;266;7
48381;48382;4200;150;6
48382;48383;8064;252;6
48383;48384;6615;245;7
48384;48385;899;29;1
48385;48386;3770;130;5
48386;48387;4760;140;4
48387;48388;6600;220;5
48388;48389;783;27;1
48389;48390;3840;120;3
48390;48391;1674;54;2
48391;48392;3712;128;4
48392;48393;5365;185;5
48393;48394;9044;266;7
48394;48395;6120;180;5
48395;48396;3960;132;3
48396;48397;5180;185;5
48397;48398;1800;60;2
48398;48399;1276;44;1
48399;48400;7956;234;6
48400;48401;3584;112;4
48401;48402;4374;162;6
48402;48403;5250;210;7
48403;48404;7524;228;6
48404;48405;5880;210;7
48405;48406;4200;168;4
48406;48407;780;30;1
48407;48408;2880;96;3
48408;48409;5670;210;5
48409;48410;2050;82;2
48410;48411;729;27;1
48411;48412;4640;145;5
48412;48413;9044;266;7
48413;48414;2106;78;2
48414;48415;6300;210;7
48415;48416;4080;120;4
48416;48417;6966;258;6
48417;48418;2016;72;2
48418;48419;5220;180;5
48419;48420;3920;140;5
48420;48421;4290;130;5
48421;48422;2132;82;2
48422;48423;4550;175;5
48423;48424;3162;102;3
48424;48425;4940;190;5
